0.442218,2.292628,-1.310399,0.283126,Iris-setosa
0.374537,1.935605,-1.103612,0.240340,Iris-setosa
0.416392,2.102724,-1.177015,0.271574,Iris-setosa
0.428139,1.956593,-1.001675,0.297513,Iris-setosa
0.468139,2.358138,-1.317297,0.305849,Iris-setosa
0.669885,2.618908,-1.118140,0.504864,Iris-setosa
0.547347,2.273387,-1.049154,0.400633,Iris-setosa
0.443977,2.182598,-1.194666,0.294852,Iris-setosa
0.401695,1.844831,-0.949030,0.278328,Iris-setosa
0.323628,1.897693,-1.182179,0.187638,Iris-setosa
0.459815,2.408602,-1.387657,0.292192,Iris-setosa
0.471658,2.138077,-1.085831,0.329302,Iris-setosa
0.305411,1.859862,-1.185661,0.170940,Iris-setosa
0.319680,1.947108,-1.241413,0.178895,Iris-setosa
0.445690,2.742905,-1.759470,0.246893,Iris-setosa
0.708743,3.052341,-1.468756,0.509106,Iris-setosa
0.629933,2.763306,-1.356569,0.448013,Iris-setosa
0.520190,2.364161,-1.203736,0.362644,Iris-setosa
0.548298,2.490287,-1.267133,0.382384,Iris-setosa
0.581402,2.537222,-1.238664,0.414671,Iris-setosa
0.428567,2.127241,-1.173907,0.282803,Iris-setosa
0.642299,2.539034,-1.100489,0.481585,Iris-setosa
0.463574,2.485695,-1.457270,0.289473,Iris-setosa
0.671947,2.259485,-0.748564,0.539111,Iris-setosa
0.501622,2.029777,-0.907009,0.371940,Iris-setosa
0.385666,1.867616,-1.009011,0.258647,Iris-setosa
0.609909,2.289562,-0.921732,0.468103,Iris-setosa
0.443359,2.260739,-1.275406,0.287220,Iris-setosa
0.416296,2.227118,-1.303501,0.260402,Iris-setosa
0.446355,1.994425,-0.998193,0.314212,Iris-setosa
0.420434,1.928915,-0.991295,0.291488,Iris-setosa
0.564535,2.342504,-1.079795,0.413415,Iris-setosa
0.467836,2.607530,-1.571140,0.283328,Iris-setosa
0.526355,2.797515,-1.629438,0.330883,Iris-setosa
0.323628,1.897693,-1.182179,0.187638,Iris-setosa
0.379864,2.151456,-1.310464,0.227005,Iris-setosa
0.396843,2.345571,-1.468462,0.228438,Iris-setosa
0.323628,1.897693,-1.182179,0.187638,Iris-setosa
0.408782,1.950651,-1.040149,0.276720,Iris-setosa
0.435131,2.186808,-1.219280,0.284734,Iris-setosa
0.519048,2.396050,-1.238729,0.358550,Iris-setosa
0.358384,1.538350,-0.737517,0.257888,Iris-setosa
0.442931,2.090092,-1.103173,0.301930,Iris-setosa
0.782928,2.502347,-0.739918,0.639745,Iris-setosa
0.699325,2.464356,-0.893572,0.551041,Iris-setosa
0.461355,2.002926,-0.972334,0.329977,Iris-setosa
0.513418,2.429591,-1.285720,0.349365,Iris-setosa
0.435226,2.062414,-1.092794,0.295905,Iris-setosa
0.468662,2.404391,-1.363043,0.302310,Iris-setosa
0.416915,2.148977,-1.222761,0.268035,Iris-setosa
1.488172,1.830564,1.563468,1.476303,Iris-versicolor
1.599248,1.949032,1.698600,1.588108,Iris-versicolor
1.577892,1.755966,1.845471,1.581761,Iris-versicolor
1.319310,1.321086,1.692370,1.335633,Iris-versicolor
1.532090,1.638261,1.859641,1.541784,Iris-versicolor
1.436930,1.497611,1.783618,1.449483,Iris-versicolor
1.723117,2.013875,1.917579,1.718776,Iris-versicolor
1.085633,1.403644,1.071302,1.070904,Iris-versicolor
1.384374,1.569128,1.590188,1.385232,Iris-versicolor
1.482133,1.694968,1.687220,1.481714,Iris-versicolor
1.028463,1.056773,1.291950,1.038793,Iris-versicolor
1.579367,1.896837,1.705872,1.570854,Iris-versicolor
1.024087,1.057822,1.280823,1.033879,Iris-versicolor
1.516567,1.583507,1.879528,1.529557,Iris-versicolor
1.372961,1.888019,1.240256,1.344292,Iris-versicolor
1.467673,1.856511,1.490000,1.451416,Iris-versicolor
1.635870,1.775906,1.958535,1.643848,Iris-versicolor
1.137142,1.361904,1.232098,1.131352,Iris-versicolor
1.446193,1.243406,2.062947,1.482299,Iris-versicolor
1.178681,1.357773,1.331799,1.177474,Iris-versicolor
1.907360,2.034276,2.320480,1.919896,Iris-versicolor
1.351605,1.694952,1.387127,1.337945,Iris-versicolor
1.528522,1.312379,2.182226,1.566846,Iris-versicolor
1.343548,1.370722,1.697714,1.357915,Iris-versicolor
1.372104,1.669006,1.460595,1.362831,Iris-versicolor
1.459445,1.782580,1.546125,1.448930,Iris-versicolor
1.447554,1.507161,1.798350,1.460334,Iris-versicolor
1.744442,1.784789,2.199144,1.762644,Iris-versicolor
1.583409,1.723028,1.891591,1.590769,Iris-versicolor
1.068986,1.504571,0.930581,1.043590,Iris-versicolor
1.160465,1.319942,1.328317,1.160775,Iris-versicolor
1.072506,1.284509,1.162047,1.067043,Iris-versicolor
1.273110,1.577168,1.326210,1.261964,Iris-versicolor
1.687159,1.438521,2.418921,1.730355,Iris-versicolor
1.653564,1.767485,2.007763,1.664086,Iris-versicolor
1.746755,2.143163,1.840695,1.733311,Iris-versicolor
1.575609,1.819744,1.775484,1.573573,Iris-versicolor
1.288489,1.210372,1.733887,1.311535,Iris-versicolor
1.439975,1.777241,1.506780,1.427960,Iris-versicolor
1.353460,1.460527,1.629346,1.360843,Iris-versicolor
1.332514,1.314317,1.729600,1.350779,Iris-versicolor
1.523654,1.689327,1.788409,1.527949,Iris-versicolor
1.266023,1.471347,1.417329,1.263572,Iris-versicolor
1.059712,1.338134,1.078200,1.048181,Iris-versicolor
1.398739,1.531979,1.660923,1.404359,Iris-versicolor
1.363144,1.673819,1.435110,1.352535,Iris-versicolor
1.424042,1.675631,1.573285,1.419449,Iris-versicolor
1.389797,1.660584,1.509823,1.383069,Iris-versicolor
1.133023,1.661617,0.918404,1.100153,Iris-versicolor
1.396979,1.642010,1.545190,1.392632,Iris-versicolor
