5.099681,3.500326,1.400483,0.199244
4.868401,3.032281,1.447781,0.125187
4.693876,3.206256,1.309261,0.185500
4.624097,3.075383,1.463563,0.257052
5.020028,3.579540,1.369716,0.247417
5.408612,3.891202,1.686977,0.420391
4.615894,3.383763,1.375966,0.337631
5.014683,3.385000,1.477798,0.234763
4.408444,2.891374,1.387232,0.219991
4.917732,3.081886,1.473188,0.141981
5.405269,3.694617,1.492033,0.212475
4.850032,3.348889,1.524346,0.318455
4.802295,2.997655,1.396529,0.105434
4.306963,2.992887,1.089472,0.116485
5.750197,4.050877,1.275307,0.082088
5.699389,4.400624,1.500924,0.398553
5.347735,3.953392,1.379029,0.276260
5.075851,3.524669,1.436515,0.242826
5.691965,3.808208,1.712150,0.280976
5.121917,3.777611,1.466860,0.351889
5.404862,3.395034,1.692649,0.211510
5.087805,3.712458,1.518440,0.371127
4.599411,3.600602,1.000891,0.198605
5.053286,3.347721,1.770636,0.389401
4.895690,3.302247,1.755307,0.426553
4.988774,3.011468,1.616974,0.173422
4.982243,3.418140,1.626850,0.357959
5.204835,3.495061,1.492689,0.211447
5.179334,3.421112,1.431249,0.151071
4.739533,3.159614,1.540222,0.293598
4.819186,3.080400,1.570988,0.245425
5.326764,3.474815,1.610740,0.226608
5.290357,4.007695,1.363372,0.313926
5.531395,4.167928,1.352528,0.274329
4.917732,3.081886,1.473188,0.141981
4.948461,3.252650,1.277932,0.077978
5.444201,3.557002,1.384373,0.067893
4.917732,3.081886,1.473188,0.141981
4.403507,2.996418,1.294698,0.208302
5.104618,3.395282,1.493017,0.210934
4.970697,3.529935,1.344309,0.230623
4.397638,2.404569,1.454782,0.057650
4.424071,3.175410,1.263603,0.256989
4.944866,3.556323,1.683368,0.469466
5.158964,3.739765,1.810841,0.539601
4.754636,3.046342,1.468595,0.192598
5.160966,3.737720,1.507814,0.344340
4.619160,3.180427,1.371028,0.245362
5.315334,3.684335,1.476813,0.236304
4.989182,3.311051,1.416358,0.174387
6.993880,3.206252,4.709254,1.385511
6.400002,3.199998,4.499997,1.500005
6.900272,3.099722,4.899589,1.500644
5.469612,2.331043,4.045950,1.228054
6.464028,2.836747,4.654393,1.414835
5.776989,2.721352,4.383586,1.482275
6.326958,3.272461,4.659237,1.663825
4.905238,2.394649,3.292080,1.012401
6.611905,2.887839,4.581999,1.328185
5.201886,2.698073,3.897148,1.404466
4.984483,2.015851,3.523462,0.963264
5.884105,3.016237,4.224034,1.462368
5.980494,2.219927,4.029496,0.953817
6.153619,2.845225,4.618922,1.526947
5.560362,2.940493,3.659937,1.206154
6.668135,3.132552,4.448182,1.324558
5.659958,2.938749,4.409337,1.641955
5.867253,2.631297,3.998307,1.159226
6.117312,2.284471,4.625032,1.304230
5.612551,2.487178,3.881022,1.129715
5.924496,3.174976,4.762959,1.857997
6.060632,2.840217,4.059528,1.206793
6.298970,2.501052,4.901557,1.497562
6.190997,2.707042,4.562404,1.415440
6.386377,2.913917,4.320600,1.267746
6.567918,3.032773,4.448511,1.324045
6.788101,2.812155,4.817992,1.371829
6.677680,3.022801,5.033750,1.647156
6.009416,2.890381,4.485762,1.522293
5.675720,2.624803,3.536713,0.942516
5.497115,2.402948,3.804363,1.093169
5.505725,2.394152,3.691343,1.013554
5.789155,2.711078,3.916398,1.174325
6.056338,2.642447,5.014811,1.733385
5.480089,2.918185,4.378899,1.689615
6.036997,3.362206,4.444057,1.687592
6.689964,3.110253,4.715176,1.476238
6.249969,2.351110,4.475652,1.181548
5.646740,2.952252,4.029324,1.410661
5.490176,2.510036,4.014855,1.276741
5.585165,2.512999,4.271223,1.401633
6.148682,2.950268,4.526388,1.515258
5.794093,2.606035,4.008933,1.186014
4.984891,2.315435,3.322846,0.964228
5.631114,2.668216,4.152953,1.373664
5.775724,2.922643,4.085498,1.379282
5.741613,2.857490,4.137078,1.398521
6.206507,2.893353,4.290161,1.315405
5.025902,2.575695,3.112043,0.924569
5.716111,2.783541,4.075638,1.338145
6.310342,3.289435,5.984361,2.524486
5.804979,2.694913,5.092471,1.911789
7.079075,3.021376,5.931640,2.050459
6.375144,2.823235,5.486374,1.977909
6.500416,2.999575,5.799370,2.200986
7.635285,2.963954,6.546646,2.183540
4.931344,2.467980,4.452605,1.774210
7.381029,2.817224,6.177476,1.991842
6.724195,2.475284,5.763415,1.857283
7.165822,3.634914,6.151680,2.419082
6.462105,3.238712,5.157301,1.910280
6.375028,2.725511,5.337760,1.840877
6.748393,3.052720,5.578035,1.977817
5.655431,2.545529,5.067392,1.894481
5.696113,2.906126,5.257087,2.154042
6.331119,3.270366,5.404154,2.136921
6.550077,2.948843,5.424279,1.918561
7.798866,3.699003,6.550505,2.434072
7.682090,2.618296,6.927081,2.257598
6.013538,2.186170,4.979529,1.532053
6.841671,3.259586,5.788198,2.161903
5.581123,2.819284,4.928543,1.955308
7.743705,2.755353,6.633914,2.103474
6.248045,2.753075,4.978560,1.676994
6.719743,3.279832,5.670147,2.146742
7.276282,3.122073,5.884654,1.980604
6.153173,2.847837,4.870807,1.689134
6.099021,3.001000,4.901480,1.797683
6.383308,2.817051,5.625239,2.060482
7.272939,2.925488,5.689709,1.772688
7.406414,2.793448,6.090302,1.915185
7.980737,3.717522,6.277918,2.191151
6.359479,2.841395,5.661272,2.104064
6.360255,2.738446,5.008889,1.642657
6.259747,2.436809,5.358447,1.778211
7.601464,3.100660,6.248995,2.066710
6.283577,3.416777,5.624833,2.361117
6.470424,3.028057,5.393512,1.966734
5.993867,3.006265,4.809273,1.785480
6.833391,3.168045,5.500719,1.942298
6.612471,3.189417,5.732353,2.192768
6.740074,3.263374,5.341824,1.921364
5.804979,2.694913,5.092471,1.911789
6.782175,3.218209,5.926953,2.257798
6.624424,3.377205,5.814278,2.321070
6.565141,3.137767,5.403920,1.980712
6.218871,2.582878,5.122675,1.707922
6.456760,3.044172,5.265383,1.897626
6.187033,3.413247,5.419607,2.269300
5.949590,2.949341,5.025015,1.917408
